;batch_number;user_id;n_friends;batch_start_time;batch_end_time;batch_duratin;average_batch_duration;batch_start_fmt;batch_end_fmt;direction;missed_elements
6020;60;1828913;80;;;;;;;;
6021;60;1829023;0;;;;;;;;
6022;60;1829455;3;;;;;;;;
6023;60;1828650;522;;;;;;;;
6024;60;1829742;105;;;;;;;;
6025;60;1829837;0;;;;;;;;
6026;60;1829915;2;;;;;;;;
6027;60;1829992;9;;;;;;;;
6028;60;1830012;111;;;;;;;;
6029;60;1830467;13;;;;;;;;
6030;60;1830056;68;;;;;;;;
6031;60;1830166;98;;;;;;;;
6032;60;1831046;100;;;;;;;;
6033;60;1832337;102;;;;;;;;
6034;60;1831009;461;;;;;;;;
6035;60;1830519;591;;;;;;;;
6036;60;1832645;219;;;;;;;;
6037;60;1833066;0;;;;;;;;
6038;60;1832832;18;;;;;;;;
6039;60;1833180;0;;;;;;;;
6040;60;1832436;647;;;;;;;;
6041;60;1833747;104;;;;;;;;
6042;60;1833924;96;;;;;;;;
6043;60;1833310;226;;;;;;;;
6044;60;1834184;310;;;;;;;;
6045;60;1835409;0;;;;;;;;
6046;60;1835194;292;;;;;;;;
6047;60;1834906;377;;;;;;;;
6048;60;1837099;2;;;;;;;;
6049;60;1835578;35;;;;;;;;
6050;60;1837656;280;;;;;;;;
6051;60;1838070;0;;;;;;;;
6052;60;1838019;35;;;;;;;;
6053;60;1834269;1480;;;;;;;;
6054;60;1839210;162;;;;;;;;
6055;60;1838737;179;;;;;;;;
6056;60;1838252;182;;;;;;;;
6057;60;1839267;0;;;;;;;;
6058;60;1839978;95;;;;;;;;
6059;60;1840714;69;;;;;;;;
6060;60;1840124;114;;;;;;;;
6061;60;1839886;275;;;;;;;;
6062;60;1841509;211;;;;;;;;
6063;60;1842002;153;;;;;;;;
6064;60;1840923;258;;;;;;;;
6065;60;1840856;355;;;;;;;;
6066;60;1842210;0;;;;;;;;
6067;60;1842666;0;;;;;;;;
6068;60;1842725;36;;;;;;;;
6069;60;1843378;0;;;;;;;;
6070;60;1842418;631;;;;;;;;
6071;60;1843438;96;;;;;;;;
6072;60;1843391;236;;;;;;;;
6073;60;1844044;54;;;;;;;;
6074;60;1843235;773;;;;;;;;
6075;60;1844126;37;;;;;;;;
6076;60;1845219;0;;;;;;;;
6077;60;1844925;234;;;;;;;;
6078;60;1845285;107;;;;;;;;
6079;60;1845626;154;;;;;;;;
6080;60;1848176;137;;;;;;;;
6081;60;1847977;242;;;;;;;;
6082;60;1848250;192;;;;;;;;
6083;60;1848276;248;;;;;;;;
6084;60;1848816;126;;;;;;;;
6085;60;1848848;58;;;;;;;;
6086;60;1848829;294;;;;;;;;
6087;60;1848615;532;;;;;;;;
6088;60;1849046;0;;;;;;;;
6089;60;1848884;123;;;;;;;;
6090;60;1849114;76;;;;;;;;
6091;60;1849081;196;;;;;;;;
6092;60;1849092;270;;;;;;;;
6093;60;1849174;170;;;;;;;;
6094;60;1850058;0;;;;;;;;
6095;60;1849516;55;;;;;;;;
6096;60;1849408;111;;;;;;;;
6097;60;1850091;86;;;;;;;;
6098;60;1850975;184;;;;;;;;
6099;60;1850613;298;;;;;;;;
6100;61;1851159;0;1603965842.9346194;1603965867.3949108;24.460291385650635;16.914305263949974;2020-10-29 @ 16:04:02;2020-10-29 @ 16:04:27;;
6101;61;1852344;0;;;;;;;;
6102;61;1850983;350;;;;;;;;
6103;61;1852040;181;;;;;;;;
6104;61;1852988;0;;;;;;;;
6105;61;1853583;114;;;;;;;;
6106;61;1853796;81;;;;;;;;
6107;61;1853418;270;;;;;;;;
6108;61;1851326;757;;;;;;;;
6109;61;1855358;22;;;;;;;;
6110;61;1854351;159;;;;;;;;
6111;61;1854473;88;;;;;;;;
6112;61;1856247;0;;;;;;;;
6113;61;1856310;21;;;;;;;;
6114;61;1856856;0;;;;;;;;
6115;61;1856583;30;;;;;;;;
6116;61;1857534;0;;;;;;;;
6117;61;1857880;0;;;;;;;;
6118;61;1857112;268;;;;;;;;
6119;61;1858920;182;;;;;;;;
6120;61;1859768;133;;;;;;;;
6121;61;1857365;723;;;;;;;;
6122;61;1859038;242;;;;;;;;
6123;61;1859904;23;;;;;;;;
6124;61;1860273;19;;;;;;;;
6125;61;1860875;76;;;;;;;;
6126;61;1860668;92;;;;;;;;
6127;61;1861002;48;;;;;;;;
6128;61;1862205;0;;;;;;;;
6129;61;1861497;190;;;;;;;;
6130;61;1863525;43;;;;;;;;
6131;61;1862509;355;;;;;;;;
6132;61;1863580;99;;;;;;;;
6133;61;1864032;70;;;;;;;;
6134;61;1864422;17;;;;;;;;
6135;61;1865645;0;;;;;;;;
6136;61;1864068;280;;;;;;;;
6137;61;1865646;0;;;;;;;;
6138;61;1864077;281;;;;;;;;
6139;61;1865834;117;;;;;;;;
6140;61;1865993;0;;;;;;;;
6141;61;1865953;32;;;;;;;;
6142;61;1866458;149;;;;;;;;
6143;61;1867019;41;;;;;;;;
6144;61;1865882;577;;;;;;;;
6145;61;1866731;358;;;;;;;;
6146;61;1867372;324;;;;;;;;
6147;61;1868917;8;;;;;;;;
6148;61;1867508;106;;;;;;;;
6149;61;1869245;10;;;;;;;;
6150;61;1869273;73;;;;;;;;
6151;61;1867376;1042;;;;;;;;
6152;61;1869822;176;;;;;;;;
6153;61;1870907;41;;;;;;;;
6154;61;1870456;196;;;;;;;;
6155;61;1870840;122;;;;;;;;
6156;61;1869919;440;;;;;;;;
6157;61;1871822;0;;;;;;;;
6158;61;1871673;29;;;;;;;;
6159;61;1872654;2;;;;;;;;
6160;61;1872754;0;;;;;;;;
6161;61;1873477;63;;;;;;;;
6162;61;1872763;115;;;;;;;;
6163;61;1873723;165;;;;;;;;
6164;61;1874732;11;;;;;;;;
6165;61;1874687;73;;;;;;;;
6166;61;1875420;74;;;;;;;;
6167;61;1873875;371;;;;;;;;
6168;61;1875511;0;;;;;;;;
6169;61;1875526;68;;;;;;;;
6170;61;1877098;0;;;;;;;;
6171;61;1875932;66;;;;;;;;
6172;61;1877043;124;;;;;;;;
6173;61;1877230;137;;;;;;;;
6174;61;1877742;108;;;;;;;;
6175;61;1880096;15;;;;;;;;
6176;61;1880209;179;;;;;;;;
6177;61;1881767;147;;;;;;;;
6178;61;1881793;29;;;;;;;;
6179;61;1881863;0;;;;;;;;
6180;61;1878401;941;;;;;;;;
6181;61;1881934;0;;;;;;;;
6182;61;1881949;30;;;;;;;;
6183;61;1882056;0;;;;;;;;
6184;61;1882650;7;;;;;;;;
6185;61;1882230;203;;;;;;;;
6186;61;1882702;0;;;;;;;;
6187;61;1882509;266;;;;;;;;
6188;61;1882818;0;;;;;;;;
6189;61;1883033;107;;;;;;;;
6190;61;1882924;148;;;;;;;;
6191;61;1883354;0;;;;;;;;
6192;61;1878555;2046;;;;;;;;
6193;61;1883406;117;;;;;;;;
6194;61;1883463;0;;;;;;;;
6195;61;1883713;0;;;;;;;;
6196;61;1883653;56;;;;;;;;
6197;61;1883603;597;;;;;;;;
6198;61;1883746;54;;;;;;;;
6199;61;1883074;1403;;;;;;;;
6200;62;1884208;0;1603965867.5870454;1603965882.1643505;14.57730484008789;16.87721001912677;2020-10-29 @ 16:04:27;2020-10-29 @ 16:04:42;;
6201;62;1884342;0;;;;;;;;
6202;62;1884352;0;;;;;;;;
6203;62;1884500;0;;;;;;;;
6204;62;1884586;0;;;;;;;;
6205;62;1884978;0;;;;;;;;
6206;62;1885152;0;;;;;;;;
6207;62;1885303;0;;;;;;;;
6208;62;1885520;0;;;;;;;;
6209;62;1885402;0;;;;;;;;
6210;62;1885704;0;;;;;;;;
6211;62;1885712;0;;;;;;;;
6212;62;1886119;0;;;;;;;;
6213;62;1887093;0;;;;;;;;
6214;62;1886683;0;;;;;;;;
6215;62;1887622;0;;;;;;;;
6216;62;1887654;0;;;;;;;;
6217;62;1887656;0;;;;;;;;
6218;62;1888155;0;;;;;;;;
6219;62;1888367;0;;;;;;;;
6220;62;1889441;0;;;;;;;;
6221;62;1890049;0;;;;;;;;
6222;62;1889982;0;;;;;;;;
6223;62;1890150;0;;;;;;;;
6224;62;1891440;0;;;;;;;;
6225;62;1892640;0;;;;;;;;
6226;62;1892827;0;;;;;;;;
6227;62;1893003;0;;;;;;;;
6228;62;1893060;0;;;;;;;;
6229;62;1893215;0;;;;;;;;
6230;62;1893305;0;;;;;;;;
6231;62;1893671;0;;;;;;;;
6232;62;1893813;0;;;;;;;;
6233;62;1894217;0;;;;;;;;
6234;62;1894570;0;;;;;;;;
6235;62;1893921;0;;;;;;;;
6236;62;1894855;0;;;;;;;;
6237;62;1895049;0;;;;;;;;
6238;62;1895150;0;;;;;;;;
6239;62;1895161;0;;;;;;;;
6240;62;1895369;0;;;;;;;;
6241;62;1895394;0;;;;;;;;
6242;62;1895411;0;;;;;;;;
6243;62;1895552;0;;;;;;;;
6244;62;1895702;0;;;;;;;;
6245;62;1896439;0;;;;;;;;
6246;62;1895968;0;;;;;;;;
6247;62;1895772;0;;;;;;;;
6248;62;1896760;0;;;;;;;;
6249;62;1897128;0;;;;;;;;
6250;62;1898305;0;;;;;;;;
6251;62;1897438;0;;;;;;;;
6252;62;1898384;0;;;;;;;;
6253;62;1898589;0;;;;;;;;
6254;62;1899185;0;;;;;;;;
6255;62;1899328;0;;;;;;;;
6256;62;1899574;0;;;;;;;;
6257;62;1899616;0;;;;;;;;
6258;62;1900740;0;;;;;;;;
6259;62;1900910;0;;;;;;;;
6260;62;1901237;0;;;;;;;;
6261;62;1903004;0;;;;;;;;
6262;62;1903150;0;;;;;;;;
6263;62;1903286;0;;;;;;;;
6264;62;1903295;0;;;;;;;;
6265;62;1903371;0;;;;;;;;
6266;62;1903421;0;;;;;;;;
6267;62;1903656;0;;;;;;;;
6268;62;1904722;0;;;;;;;;
6269;62;1908728;0;;;;;;;;
6270;62;1908762;0;;;;;;;;
6271;62;1908804;0;;;;;;;;
6272;62;1908945;0;;;;;;;;
6273;62;1909186;0;;;;;;;;
6274;62;1909192;0;;;;;;;;
6275;62;1909221;0;;;;;;;;
6276;62;1909386;0;;;;;;;;
6277;62;1909824;0;;;;;;;;
6278;62;1910074;0;;;;;;;;
6279;62;1910086;0;;;;;;;;
6280;62;1910258;0;;;;;;;;
6281;62;1911787;0;;;;;;;;
6282;62;1911852;0;;;;;;;;
6283;62;1911911;0;;;;;;;;
6284;62;1912107;0;;;;;;;;
6285;62;1912578;0;;;;;;;;
6286;62;1912625;0;;;;;;;;
6287;62;1912659;0;;;;;;;;
6288;62;1912209;0;;;;;;;;
6289;62;1912879;0;;;;;;;;
6290;62;1913007;0;;;;;;;;
6291;62;1913612;0;;;;;;;;
6292;62;1913802;0;;;;;;;;
6293;62;1914683;0;;;;;;;;
6294;62;1914553;0;;;;;;;;
6295;62;1914768;0;;;;;;;;
6296;62;1914787;0;;;;;;;;
6297;62;1915007;0;;;;;;;;
6298;62;1915060;0;;;;;;;;
6299;62;1915165;0;;;;;;;;
6300;63;1915412;0;1603965882.314456;1603965896.59445;14.279994010925293;16.836628518998626;2020-10-29 @ 16:04:42;2020-10-29 @ 16:04:56;;
6301;63;1916734;0;;;;;;;;
6302;63;1915638;0;;;;;;;;
6303;63;1915654;0;;;;;;;;
6304;63;1917800;0;;;;;;;;
6305;63;1919612;0;;;;;;;;
6306;63;1917886;0;;;;;;;;
6307;63;1919786;0;;;;;;;;
6308;63;1920000;0;;;;;;;;
6309;63;1920115;0;;;;;;;;
6310;63;1921248;0;;;;;;;;
6311;63;1921147;0;;;;;;;;
6312;63;1921996;0;;;;;;;;
6313;63;1922913;0;;;;;;;;
6314;63;1922417;0;;;;;;;;
6315;63;1922005;0;;;;;;;;
6316;63;1922951;0;;;;;;;;
6317;63;1922985;0;;;;;;;;
6318;63;1923866;0;;;;;;;;
6319;63;1924023;0;;;;;;;;
6320;63;1924554;0;;;;;;;;
6321;63;1924743;0;;;;;;;;
6322;63;1925515;0;;;;;;;;
6323;63;1925084;0;;;;;;;;
6324;63;1925736;0;;;;;;;;
6325;63;1926646;0;;;;;;;;
6326;63;1927054;0;;;;;;;;
6327;63;1926795;0;;;;;;;;
6328;63;1928431;0;;;;;;;;
6329;63;1928481;0;;;;;;;;
6330;63;1930181;0;;;;;;;;
6331;63;1930696;0;;;;;;;;
6332;63;1930716;0;;;;;;;;
6333;63;1930925;0;;;;;;;;
6334;63;1931567;0;;;;;;;;
6335;63;1931580;0;;;;;;;;
6336;63;1931628;0;;;;;;;;
6337;63;1931650;0;;;;;;;;
6338;63;1931679;0;;;;;;;;
6339;63;1931796;0;;;;;;;;
6340;63;1931800;0;;;;;;;;
6341;63;1931978;0;;;;;;;;
6342;63;1932072;0;;;;;;;;
6343;63;1932119;0;;;;;;;;
6344;63;1932230;0;;;;;;;;
6345;63;1932261;0;;;;;;;;
6346;63;1932413;0;;;;;;;;
6347;63;1932896;0;;;;;;;;
6348;63;1933555;0;;;;;;;;
6349;63;1933564;0;;;;;;;;
6350;63;1933611;0;;;;;;;;
6351;63;1933630;0;;;;;;;;
6352;63;1933851;0;;;;;;;;
6353;63;1934007;0;;;;;;;;
6354;63;1934012;0;;;;;;;;
6355;63;1934033;0;;;;;;;;
6356;63;1934988;0;;;;;;;;
6357;63;1935008;0;;;;;;;;
6358;63;1935136;0;;;;;;;;
6359;63;1935277;0;;;;;;;;
6360;63;1935591;0;;;;;;;;
6361;63;1935920;0;;;;;;;;
6362;63;1935998;0;;;;;;;;
6363;63;1936183;0;;;;;;;;
6364;63;1936247;0;;;;;;;;
6365;63;1936583;0;;;;;;;;
6366;63;1936626;0;;;;;;;;
6367;63;1936999;0;;;;;;;;
6368;63;1937462;0;;;;;;;;
6369;63;1937525;0;;;;;;;;
6370;63;1937637;0;;;;;;;;
6371;63;1937823;0;;;;;;;;
6372;63;1937835;0;;;;;;;;
6373;63;1937896;0;;;;;;;;
6374;63;1938250;0;;;;;;;;
6375;63;1937996;0;;;;;;;;
6376;63;1938363;0;;;;;;;;
6377;63;1938695;0;;;;;;;;
6378;63;1938971;0;;;;;;;;
6379;63;1938986;0;;;;;;;;
6380;63;1939239;0;;;;;;;;
6381;63;1939404;0;;;;;;;;
6382;63;1940016;0;;;;;;;;
6383;63;1940162;0;;;;;;;;
6384;63;1940656;0;;;;;;;;
6385;63;1940963;0;;;;;;;;
6386;63;1941073;0;;;;;;;;
6387;63;1941260;0;;;;;;;;
6388;63;1941282;0;;;;;;;;
6389;63;1942473;0;;;;;;;;
6390;63;1942686;0;;;;;;;;
6391;63;1942803;0;;;;;;;;
6392;63;1943506;0;;;;;;;;
6393;63;1944228;0;;;;;;;;
6394;63;1944691;0;;;;;;;;
6395;63;1944778;0;;;;;;;;
6396;63;1944880;0;;;;;;;;
6397;63;1945508;0;;;;;;;;
6398;63;1945889;0;;;;;;;;
6399;63;1945858;0;;;;;;;;
6400;64;1945897;0;1603965896.7745786;1603965911.0126412;14.238062620162964;16.79665058209346;2020-10-29 @ 16:04:56;2020-10-29 @ 16:05:11;;
6401;64;1946704;0;;;;;;;;
6402;64;1947476;0;;;;;;;;
6403;64;1947668;0;;;;;;;;
6404;64;1948393;0;;;;;;;;
6405;64;1948077;0;;;;;;;;
6406;64;1948583;0;;;;;;;;
6407;64;1948638;0;;;;;;;;
6408;64;1948841;0;;;;;;;;
6409;64;1948694;0;;;;;;;;
6410;64;1949005;0;;;;;;;;
6411;64;1949419;0;;;;;;;;
6412;64;1949735;0;;;;;;;;
6413;64;1949988;0;;;;;;;;
6414;64;1950021;0;;;;;;;;
6415;64;1950182;0;;;;;;;;
6416;64;1950228;0;;;;;;;;
6417;64;1950306;0;;;;;;;;
6418;64;1950668;0;;;;;;;;
6419;64;1950715;0;;;;;;;;
6420;64;1950884;0;;;;;;;;
6421;64;1950887;0;;;;;;;;
6422;64;1952014;0;;;;;;;;
6423;64;1953296;0;;;;;;;;
6424;64;1954737;0;;;;;;;;
6425;64;1955612;0;;;;;;;;
6426;64;1955659;0;;;;;;;;
6427;64;1955662;0;;;;;;;;
6428;64;1955681;0;;;;;;;;
6429;64;1955686;0;;;;;;;;
6430;64;1955720;0;;;;;;;;
6431;64;1955762;0;;;;;;;;
6432;64;1955765;0;;;;;;;;
6433;64;1955920;0;;;;;;;;
6434;64;1956205;0;;;;;;;;
6435;64;1956238;0;;;;;;;;
6436;64;1956396;0;;;;;;;;
6437;64;1956581;0;;;;;;;;
6438;64;1956610;0;;;;;;;;
6439;64;1956850;0;;;;;;;;
6440;64;1957357;0;;;;;;;;
6441;64;1957358;0;;;;;;;;
6442;64;1957578;0;;;;;;;;
6443;64;1957619;0;;;;;;;;
6444;64;1958018;0;;;;;;;;
6445;64;1958068;0;;;;;;;;
6446;64;1958290;0;;;;;;;;
6447;64;1958486;0;;;;;;;;
6448;64;1958686;0;;;;;;;;
6449;64;1958783;0;;;;;;;;
6450;64;1958897;0;;;;;;;;
6451;64;1959171;0;;;;;;;;
6452;64;1959552;0;;;;;;;;
6453;64;1959803;0;;;;;;;;
6454;64;1960204;0;;;;;;;;
6455;64;1960614;0;;;;;;;;
6456;64;1960962;0;;;;;;;;
6457;64;1960973;0;;;;;;;;
6458;64;1961060;0;;;;;;;;
6459;64;1961165;0;;;;;;;;
6460;64;1961311;0;;;;;;;;
6461;64;1961441;0;;;;;;;;
6462;64;1961778;0;;;;;;;;
6463;64;1961822;0;;;;;;;;
6464;64;1961967;0;;;;;;;;
6465;64;1962008;0;;;;;;;;
6466;64;1962054;0;;;;;;;;
6467;64;1962079;0;;;;;;;;
6468;64;1962126;0;;;;;;;;
6469;64;1962161;0;;;;;;;;
6470;64;1962514;0;;;;;;;;
6471;64;1963058;0;;;;;;;;
6472;64;1963084;0;;;;;;;;
6473;64;1963327;0;;;;;;;;
6474;64;1963554;0;;;;;;;;
6475;64;1964359;0;;;;;;;;
6476;64;1965855;0;;;;;;;;
6477;64;1967078;0;;;;;;;;
6478;64;1967315;0;;;;;;;;
6479;64;1967945;0;;;;;;;;
6480;64;1968321;0;;;;;;;;
6481;64;1968424;0;;;;;;;;
6482;64;1968706;0;;;;;;;;
6483;64;1970425;0;;;;;;;;
6484;64;1970675;0;;;;;;;;
6485;64;1970760;0;;;;;;;;
6486;64;1970790;0;;;;;;;;
6487;64;1971205;0;;;;;;;;
6488;64;1971264;0;;;;;;;;
6489;64;1971543;0;;;;;;;;
6490;64;1971839;0;;;;;;;;
6491;64;1972122;0;;;;;;;;
6492;64;1972565;0;;;;;;;;
6493;64;1972819;0;;;;;;;;
6494;64;1972890;0;;;;;;;;
6495;64;1973675;0;;;;;;;;
6496;64;1973957;0;;;;;;;;
6497;64;1974232;0;;;;;;;;
6498;64;1974316;0;;;;;;;;
6499;64;1974351;0;;;;;;;;
6500;65;1975279;0;1603965911.1687524;1603965925.3767953;14.208043098449707;16.757429256583706;2020-10-29 @ 16:05:11;2020-10-29 @ 16:05:25;;
6501;65;1975319;0;;;;;;;;
6502;65;1976032;0;;;;;;;;
6503;65;1976949;0;;;;;;;;
6504;65;1978207;0;;;;;;;;
6505;65;1978425;0;;;;;;;;
6506;65;1979225;0;;;;;;;;
6507;65;1979371;0;;;;;;;;
6508;65;1979409;0;;;;;;;;
6509;65;1979428;0;;;;;;;;
6510;65;1979435;0;;;;;;;;
6511;65;1979447;0;;;;;;;;
6512;65;1979648;0;;;;;;;;
6513;65;1979685;0;;;;;;;;
6514;65;1979781;0;;;;;;;;
6515;65;1979872;0;;;;;;;;
6516;65;1980146;0;;;;;;;;
6517;65;1980187;0;;;;;;;;
6518;65;1980231;0;;;;;;;;
6519;65;1980328;0;;;;;;;;
6520;65;1980488;0;;;;;;;;
6521;65;1980502;0;;;;;;;;
6522;65;1980983;0;;;;;;;;
6523;65;1981175;0;;;;;;;;
6524;65;1981217;0;;;;;;;;
6525;65;1981330;0;;;;;;;;
6526;65;1981942;0;;;;;;;;
6527;65;1982079;0;;;;;;;;
6528;65;1982236;0;;;;;;;;
6529;65;1982336;0;;;;;;;;
6530;65;1982500;0;;;;;;;;
6531;65;1982980;0;;;;;;;;
6532;65;1983141;0;;;;;;;;
6533;65;1983149;0;;;;;;;;
6534;65;1983176;0;;;;;;;;
6535;65;1983212;0;;;;;;;;
6536;65;1983246;0;;;;;;;;
6537;65;1983283;0;;;;;;;;
6538;65;1983999;0;;;;;;;;
6539;65;1984056;0;;;;;;;;
6540;65;1984153;0;;;;;;;;
6541;65;1984692;0;;;;;;;;
6542;65;1984847;0;;;;;;;;
6543;65;1985554;0;;;;;;;;
6544;65;1985744;0;;;;;;;;
6545;65;1987130;0;;;;;;;;
6546;65;1986488;0;;;;;;;;
6547;65;1987483;0;;;;;;;;
6548;65;1987950;0;;;;;;;;
6549;65;1988001;0;;;;;;;;
6550;65;1988285;0;;;;;;;;
6551;65;1988398;0;;;;;;;;
6552;65;1988482;0;;;;;;;;
6553;65;1988585;0;;;;;;;;
6554;65;1988638;0;;;;;;;;
6555;65;1988721;0;;;;;;;;
6556;65;1989593;0;;;;;;;;
6557;65;1989760;0;;;;;;;;
6558;65;1990994;0;;;;;;;;
6559;65;1991097;0;;;;;;;;
6560;65;1992186;0;;;;;;;;
6561;65;1992372;0;;;;;;;;
6562;65;1992425;0;;;;;;;;
6563;65;1993947;0;;;;;;;;
6564;65;1994393;0;;;;;;;;
6565;65;1994938;0;;;;;;;;
6566;65;1995356;0;;;;;;;;
6567;65;1995741;0;;;;;;;;
6568;65;1996261;0;;;;;;;;
6569;65;1996289;0;;;;;;;;
6570;65;1996603;0;;;;;;;;
6571;65;1997079;0;;;;;;;;
6572;65;1997475;0;;;;;;;;
6573;65;1998164;0;;;;;;;;
6574;65;1998227;0;;;;;;;;
6575;65;1998560;0;;;;;;;;
6576;65;1999849;0;;;;;;;;
6577;65;2000883;0;;;;;;;;
6578;65;2001538;0;;;;;;;;
6579;65;2001878;0;;;;;;;;
6580;65;2001945;0;;;;;;;;
6581;65;2001982;0;;;;;;;;
6582;65;2002260;0;;;;;;;;
6583;65;2002283;0;;;;;;;;
6584;65;2002316;0;;;;;;;;
6585;65;2002405;0;;;;;;;;
6586;65;2002579;0;;;;;;;;
6587;65;2002612;0;;;;;;;;
6588;65;2002676;0;;;;;;;;
6589;65;2002723;0;;;;;;;;
6590;65;2002821;0;;;;;;;;
6591;65;2003118;0;;;;;;;;
6592;65;2003617;0;;;;;;;;
6593;65;2004125;0;;;;;;;;
6594;65;2004307;0;;;;;;;;
6595;65;2004371;0;;;;;;;;
6596;65;2005097;0;;;;;;;;
6597;65;2005352;0;;;;;;;;
6598;65;2005729;0;;;;;;;;
6599;65;2005911;0;;;;;;;;
6600;66;2006546;0;1603965925.602955;1603965939.9210768;14.318121671676636;16.72102168068957;2020-10-29 @ 16:05:25;2020-10-29 @ 16:05:39;;
6601;66;2007027;0;;;;;;;;
6602;66;2007160;0;;;;;;;;
6603;66;2008026;0;;;;;;;;
6604;66;2008143;0;;;;;;;;
6605;66;2009097;0;;;;;;;;
6606;66;2009884;0;;;;;;;;
6607;66;2009929;0;;;;;;;;
6608;66;2010910;0;;;;;;;;
6609;66;2010977;0;;;;;;;;
6610;66;2011168;0;;;;;;;;
6611;66;2011483;0;;;;;;;;
6612;66;2011784;0;;;;;;;;
6613;66;2012442;0;;;;;;;;
6614;66;2012614;0;;;;;;;;
6615;66;2012641;0;;;;;;;;
6616;66;2012697;0;;;;;;;;
6617;66;2013224;0;;;;;;;;
6618;66;2013315;0;;;;;;;;
6619;66;2013328;0;;;;;;;;
6620;66;2013770;0;;;;;;;;
6621;66;2014774;0;;;;;;;;
6622;66;2014889;0;;;;;;;;
6623;66;2015491;0;;;;;;;;
6624;66;2016427;0;;;;;;;;
6625;66;2016956;0;;;;;;;;
6626;66;2017759;0;;;;;;;;
6627;66;2017397;0;;;;;;;;
6628;66;2018817;0;;;;;;;;
6629;66;2019024;0;;;;;;;;
6630;66;2019151;0;;;;;;;;
6631;66;2019937;0;;;;;;;;
6632;66;2020407;0;;;;;;;;
6633;66;2020553;0;;;;;;;;
6634;66;2020669;0;;;;;;;;
6635;66;2020973;0;;;;;;;;
6636;66;2021238;0;;;;;;;;
6637;66;2021763;0;;;;;;;;
6638;66;2022089;0;;;;;;;;
6639;66;2023909;0;;;;;;;;
6640;66;2025144;0;;;;;;;;
6641;66;2025553;0;;;;;;;;
6642;66;2026084;0;;;;;;;;
6643;66;2026236;0;;;;;;;;
6644;66;2026518;0;;;;;;;;
6645;66;2026857;0;;;;;;;;
6646;66;2027202;0;;;;;;;;
6647;66;2027225;0;;;;;;;;
6648;66;2027334;0;;;;;;;;
6649;66;2027463;0;;;;;;;;
6650;66;2027654;0;;;;;;;;
6651;66;2028237;0;;;;;;;;
6652;66;2028544;0;;;;;;;;
6653;66;2028602;0;;;;;;;;
6654;66;2028646;0;;;;;;;;
6655;66;2029442;0;;;;;;;;
6656;66;2029853;0;;;;;;;;
6657;66;2029991;0;;;;;;;;
6658;66;2030208;0;;;;;;;;
6659;66;2030363;0;;;;;;;;
6660;66;2030516;0;;;;;;;;
6661;66;2030763;0;;;;;;;;
6662;66;2030764;0;;;;;;;;
6663;66;2030787;0;;;;;;;;
6664;66;2031596;0;;;;;;;;
6665;66;2031984;0;;;;;;;;
6666;66;2032090;0;;;;;;;;
6667;66;2032709;0;;;;;;;;
6668;66;2033423;0;;;;;;;;
6669;66;2033627;0;;;;;;;;
6670;66;2033669;0;;;;;;;;
6671;66;2033718;0;;;;;;;;
6672;66;2033722;0;;;;;;;;
6673;66;2033729;0;;;;;;;;
6674;66;2033751;0;;;;;;;;
6675;66;2033786;0;;;;;;;;
6676;66;2033814;0;;;;;;;;
6677;66;2033892;0;;;;;;;;
6678;66;2033939;0;;;;;;;;
6679;66;2034187;0;;;;;;;;
6680;66;2034307;0;;;;;;;;
6681;66;2034584;0;;;;;;;;
6682;66;2034744;0;;;;;;;;
6683;66;2034925;0;;;;;;;;
6684;66;2035024;0;;;;;;;;
6685;66;2035381;0;;;;;;;;
6686;66;2035422;0;;;;;;;;
6687;66;2035790;0;;;;;;;;
6688;66;2035903;0;;;;;;;;
6689;66;2036043;0;;;;;;;;
6690;66;2036111;0;;;;;;;;
6691;66;2036128;0;;;;;;;;
6692;66;2036482;0;;;;;;;;
6693;66;2036609;0;;;;;;;;
6694;66;2036652;0;;;;;;;;
6695;66;2036967;0;;;;;;;;
6696;66;2036998;0;;;;;;;;
6697;66;2037023;0;;;;;;;;
6698;66;2037292;0;;;;;;;;
6699;66;2037340;0;;;;;;;;
6700;67;2037372;0;1603965940.0771866;1603965954.499381;14.422194719314575;16.68721540184582;2020-10-29 @ 16:05:40;2020-10-29 @ 16:05:54;;
6701;67;2037572;0;;;;;;;;
6702;67;2037743;0;;;;;;;;
6703;67;2038005;0;;;;;;;;
6704;67;2038198;0;;;;;;;;
6705;67;2038586;0;;;;;;;;
6706;67;2039104;0;;;;;;;;
6707;67;2039554;0;;;;;;;;
6708;67;2039590;0;;;;;;;;
6709;67;2039770;0;;;;;;;;
6710;67;2039813;0;;;;;;;;
6711;67;2039847;0;;;;;;;;
6712;67;2039872;0;;;;;;;;
6713;67;2040255;0;;;;;;;;
6714;67;2040258;0;;;;;;;;
6715;67;2041429;0;;;;;;;;
6716;67;2041652;0;;;;;;;;
6717;67;2041916;0;;;;;;;;
6718;67;2042635;0;;;;;;;;
6719;67;2042750;0;;;;;;;;
6720;67;2043161;0;;;;;;;;
6721;67;2043756;0;;;;;;;;
6722;67;2043274;0;;;;;;;;
6723;67;2044589;0;;;;;;;;
6724;67;2044618;0;;;;;;;;
6725;67;2044832;0;;;;;;;;
6726;67;2045016;0;;;;;;;;
6727;67;2044590;0;;;;;;;;
6728;67;2045864;0;;;;;;;;
6729;67;2046082;0;;;;;;;;
6730;67;2046372;0;;;;;;;;
